UserID,UserName,Age,Gender,Email,AgeGroup,EnrollmentCount,LearnerSegment
U02649,geoffrey71,34,Female,gloria19@outlook.com,26-35,1,Single-course
U02650,jared54,29,Female,john08@hotmail.com,26-35,2,Moderate
U02651,blake28,16,Female,joshuaprice@outlook.com,<18,16,Highly Active
U02652,mcguiregabriel,15,Male,ohenry@yahoo.com,<18,1,Single-course
U02653,tiffanyolson,34,Male,rhamilton@yahoo.com,26-35,1,Single-course
U02654,ramirezmatthew,27,Male,sarah78@yahoo.com,26-35,1,Single-course
U02655,qschultz,32,Male,robertphillips@yahoo.com,26-35,1,Single-course
U02656,ysimpson,34,Female,wwallace@hotmail.com,26-35,1,Single-course
U02657,lambgregory,31,Male,cthompson@yahoo.com,26-35,1,Single-course
U02658,rivasbrian,30,Male,brian04@hotmail.com,26-35,3,Moderate
U02659,michael89,17,Male,rjones@outlook.com,<18,2,Moderate
U02660,charles20,31,Female,emilyrose@outlook.com,26-35,1,Single-course
U02661,darrenburgess,27,Male,barbaraford@yahoo.com,26-35,1,Single-course
U02662,pachecojames,32,Male,bryan94@hotmail.com,26-35,2,Moderate
U02663,coffeydennis,27,Female,jennifercurtis@outlook.com,26-35,14,Highly Active
U02664,andersonlaura,22,Female,johnhunt@hotmail.com,18-25,1,Single-course
U02665,williambriggs,21,Female,jacobgalloway@hotmail.com,18-25,1,Single-course
U02666,clarktyler,19,Male,darren92@outlook.com,18-25,1,Single-course
U02667,yhenderson,22,Female,joel60@gmail.com,18-25,1,Single-course
U02668,angelarodriguez,26,Male,mercadolarry@yahoo.com,26-35,3,Moderate
U02669,yangbrandon,25,Male,hlucas@gmail.com,18-25,2,Moderate
U02670,jessica48,25,Female,ycox@hotmail.com,18-25,1,Single-course
U02671,jeffreyharvey,15,Female,mindy36@yahoo.com,<18,1,Single-course
U02672,knightregina,32,Male,jamie07@hotmail.com,26-35,14,Highly Active
U02673,sheaamanda,19,Female,monica11@outlook.com,18-25,1,Single-course
U02674,mccarthynicholas,28,Female,jbell@hotmail.com,26-35,1,Single-course
U02675,christopher32,34,Female,heather66@yahoo.com,26-35,4,Moderate
U02676,williamskyle,15,Male,tonyasmith@yahoo.com,<18,1,Single-course
U02677,bakerchristina,33,Male,aadams@gmail.com,26-35,3,Moderate
U02678,karina24,19,Female,kelly18@outlook.com,18-25,1,Single-course
U02679,vlang,18,Male,tannerevan@hotmail.com,18-25,11,Highly Active
U02680,whaynes,19,Female,hendersonvictoria@yahoo.com,18-25,1,Single-course
U02681,fmorgan,33,Male,dannyrodriguez@yahoo.com,26-35,1,Single-course
U02682,keyjeremy,35,Female,jennifer28@gmail.com,26-35,1,Single-course
U02683,jake76,28,Male,jmayo@hotmail.com,26-35,15,Highly Active
U02684,kristen36,28,Male,barryburgess@gmail.com,26-35,14,Highly Active
U02685,yvettescott,27,Female,denisebowers@outlook.com,26-35,1,Single-course
U02686,brandon82,19,Female,kallen@yahoo.com,18-25,4,Moderate
U02687,riossierra,34,Male,zachary61@outlook.com,26-35,1,Single-course
U02688,kimberly14,26,Female,tdiaz@hotmail.com,26-35,1,Single-course
U02689,zgarcia,27,Male,patricia56@outlook.com,26-35,1,Single-course
U02690,nancy75,24,Male,hawkinsnichole@gmail.com,18-25,4,Moderate
U02691,william49,19,Female,willienelson@gmail.com,18-25,1,Single-course
U02692,castilloaaron,23,Male,andersonrobert@hotmail.com,18-25,3,Moderate
U02693,jperry,19,Male,kathleen56@outlook.com,18-25,1,Single-course
U02694,kellyemily,30,Female,dhart@yahoo.com,26-35,2,Moderate
U02695,fsmith,30,Male,wblair@yahoo.com,26-35,1,Single-course
U02696,ashley80,25,Female,bryan42@yahoo.com,18-25,2,Moderate
U02697,tracymosley,22,Female,yrowe@outlook.com,18-25,4,Moderate
U02698,gutierrezthomas,18,Female,brett67@gmail.com,18-25,12,Highly Active
U02699,kleinkenneth,16,Female,william50@hotmail.com,<18,1,Single-course
U02700,derrickdudley,18,Female,jacksonperry@outlook.com,18-25,1,Single-course
U02701,jessica75,23,Female,uoneal@gmail.com,18-25,4,Moderate
U02702,reginald61,15,Male,yolandavargas@yahoo.com,<18,2,Moderate
U02703,bonnie51,30,Male,danielrobinson@outlook.com,26-35,1,Single-course
U02704,bprice,23,Female,amber20@outlook.com,18-25,1,Single-course
U02705,mburns,31,Male,charlotterussell@gmail.com,26-35,2,Moderate
U02706,brittanygalvan,21,Female,inguyen@outlook.com,18-25,1,Single-course
U02707,ortizjulie,19,Female,dknight@gmail.com,18-25,1,Single-course
U02708,david95,25,Male,qmeyers@yahoo.com,18-25,1,Single-course
U02709,ginareeves,19,Female,natasha95@yahoo.com,18-25,12,Highly Active
U02710,morrowkyle,23,Female,joel24@outlook.com,18-25,1,Single-course
U02711,dustin11,20,Male,jacksonjessica@gmail.com,18-25,2,Moderate
U02712,lopezjessica,34,Female,lisa81@outlook.com,26-35,2,Moderate
U02713,hannah18,32,Female,cynthiaturner@hotmail.com,26-35,1,Single-course
U02714,breanna67,17,Male,john68@hotmail.com,<18,1,Single-course
U02715,ericfoster,22,Male,reginaldnguyen@hotmail.com,18-25,2,Moderate
U02716,fmclaughlin,27,Female,hjordan@outlook.com,26-35,2,Moderate
U02717,lmills,31,Male,grahamsean@yahoo.com,26-35,1,Single-course
U02718,dmorrison,27,Male,amanda08@hotmail.com,26-35,1,Single-course
U02719,oblair,29,Male,stephaniedavis@yahoo.com,26-35,1,Single-course
U02720,gsteele,22,Male,judy66@yahoo.com,18-25,1,Single-course
U02721,jcannon,26,Male,tnelson@hotmail.com,26-35,1,Single-course
U02722,nwillis,23,Female,jose22@gmail.com,18-25,1,Single-course
U02723,osmith,25,Female,karen62@yahoo.com,18-25,1,Single-course
U02724,michelle44,35,Male,wallaceelizabeth@hotmail.com,26-35,1,Single-course
U02725,brandon33,23,Male,matthew37@gmail.com,18-25,1,Single-course
U02726,hrush,25,Female,vmiller@gmail.com,18-25,4,Moderate
U02727,harrisjames,34,Male,brettvalencia@gmail.com,26-35,2,Moderate
U02728,adrian62,33,Female,xhorton@outlook.com,26-35,1,Single-course
U02729,thomasbutler,20,Male,jennifer91@outlook.com,18-25,1,Single-course
U02730,jameschan,27,Female,qknight@gmail.com,26-35,1,Single-course
U02731,ellenmills,26,Male,leachandrew@yahoo.com,26-35,1,Single-course
U02732,sean10,26,Male,garciatracy@yahoo.com,26-35,1,Single-course
U02733,lopezangela,31,Male,gonzalezelizabeth@gmail.com,26-35,14,Highly Active
U02734,tswanson,15,Female,jackcameron@outlook.com,<18,1,Single-course
U02735,mary88,34,Female,kmata@gmail.com,26-35,1,Single-course
U02736,chapmankaren,15,Male,vgreene@outlook.com,<18,1,Single-course
U02737,thomasbrittany,23,Male,gdavis@outlook.com,18-25,1,Single-course
U02738,adunn,16,Female,cbridges@yahoo.com,<18,1,Single-course
U02739,vbradley,15,Female,kdavis@gmail.com,<18,1,Single-course
U02740,rebeccaellis,31,Male,zcole@hotmail.com,26-35,1,Single-course
U02741,cameronvictor,18,Male,kimberlywilkins@outlook.com,18-25,1,Single-course
U02742,gregorymiller,25,Female,jrichard@hotmail.com,18-25,2,Moderate
U02743,khart,33,Male,rfowler@hotmail.com,26-35,14,Highly Active
U02744,marisaallen,24,Female,hboyd@hotmail.com,18-25,1,Single-course
U02745,gregory01,18,Female,smithtroy@gmail.com,18-25,1,Single-course
U02746,lindseypatrick,28,Male,stephen55@outlook.com,26-35,3,Moderate
U02747,atorres,30,Male,ihanson@gmail.com,26-35,3,Moderate
U02748,rgutierrez,27,Female,juliahull@hotmail.com,26-35,2,Moderate
U02749,josephkaren,30,Male,meltonmichael@gmail.com,26-35,2,Moderate
U02750,christyking,23,Female,gthompson@gmail.com,18-25,2,Moderate
U02751,russorenee,24,Female,shannon55@hotmail.com,18-25,1,Single-course
U02752,martineznancy,32,Female,zduran@gmail.com,26-35,1,Single-course
U02753,elittle,26,Female,tyleranderson@hotmail.com,26-35,1,Single-course
U02754,tannerwright,34,Male,zachary71@outlook.com,26-35,13,Highly Active
U02755,zlove,30,Female,vcrawford@hotmail.com,26-35,1,Single-course
U02756,hwhite,32,Female,taylorstephanie@gmail.com,26-35,2,Moderate
U02757,ralphjohnson,16,Male,vboone@yahoo.com,<18,1,Single-course
U02758,susan35,25,Female,oglenn@outlook.com,18-25,2,Moderate
U02759,egibbs,20,Female,kellyburton@gmail.com,18-25,2,Moderate
U02760,laura80,31,Male,andersonrobert@outlook.com,26-35,3,Moderate
U02761,nicholasrivera,31,Female,jameswallace@yahoo.com,26-35,4,Moderate
U02762,thomas14,21,Female,zobrien@hotmail.com,18-25,2,Moderate
U02763,hartemily,28,Male,kristen62@gmail.com,26-35,3,Moderate
U02764,james00,32,Male,martin08@yahoo.com,26-35,1,Single-course
U02765,benjamin95,21,Male,cherylmorgan@hotmail.com,18-25,1,Single-course
U02766,chapmanbrandon,19,Male,obenson@gmail.com,18-25,1,Single-course
U02767,cole39,31,Male,annetteruiz@yahoo.com,26-35,14,Highly Active
U02768,garciaandre,34,Female,hernandezrachel@hotmail.com,26-35,2,Moderate
U02769,kristinwhite,19,Male,angelalarsen@yahoo.com,18-25,3,Moderate
U02770,kimberlykeller,31,Male,mayomichael@outlook.com,26-35,14,Highly Active
U02771,courtney04,18,Female,christopher58@outlook.com,18-25,1,Single-course
U02772,zsosa,31,Male,aimee88@outlook.com,26-35,1,Single-course
U02773,edward26,26,Male,kristenhorton@outlook.com,26-35,1,Single-course
U02774,ccastillo,19,Male,rileydaisy@hotmail.com,18-25,1,Single-course
U02775,kimberly18,24,Female,harrischristina@outlook.com,18-25,12,Highly Active
U02776,rochageorge,20,Female,romerocynthia@outlook.com,18-25,2,Moderate
U02777,jill42,27,Male,diazrichard@yahoo.com,26-35,1,Single-course
U02778,karengutierrez,29,Male,cmendez@outlook.com,26-35,3,Moderate
U02779,michelle28,19,Female,anthonyblankenship@hotmail.com,18-25,3,Moderate
U02780,diana33,26,Female,smithjennifer@outlook.com,26-35,2,Moderate
U02781,lindsey05,24,Female,fclark@gmail.com,18-25,3,Moderate
U02782,scottferrell,25,Male,petersheidi@hotmail.com,18-25,1,Single-course
U02783,uharrington,30,Female,lesliewatson@gmail.com,26-35,1,Single-course
U02784,robrien,23,Male,mario05@yahoo.com,18-25,2,Moderate
U02785,sweeneyheather,25,Female,daniel86@outlook.com,18-25,1,Single-course
U02786,cburch,25,Male,mariemiller@gmail.com,18-25,12,Highly Active
U02787,uwilson,21,Male,michaelbaker@outlook.com,18-25,1,Single-course
U02788,kristinjones,20,Female,wbennett@gmail.com,18-25,12,Highly Active
U02789,erinpeters,21,Male,darlenesandoval@outlook.com,18-25,4,Moderate
U02790,isaac47,25,Male,rlawrence@yahoo.com,18-25,1,Single-course
U02791,williamsmonica,27,Male,gaustin@gmail.com,26-35,13,Highly Active
U02792,heidiliu,27,Female,xhunter@hotmail.com,26-35,14,Highly Active
U02793,kristen50,22,Female,joseph66@yahoo.com,18-25,14,Highly Active
U02794,ritasmith,33,Female,grussell@gmail.com,26-35,2,Moderate
U02795,stewartmichael,31,Male,lorettadunn@outlook.com,26-35,1,Single-course
U02796,sbrown,33,Male,jeffreyrodriguez@hotmail.com,26-35,1,Single-course
U02797,lori68,34,Male,roliver@outlook.com,26-35,1,Single-course
U02798,vjohnson,28,Female,vincent69@outlook.com,26-35,1,Single-course
U02799,tammymoore,17,Male,hannah11@gmail.com,<18,1,Single-course
U02800,peterforbes,34,Male,turnerdanielle@gmail.com,26-35,1,Single-course
U02801,benjamin14,15,Female,laneeric@outlook.com,<18,3,Moderate
U02802,david57,15,Female,zross@outlook.com,<18,1,Single-course
U02803,tpeterson,26,Male,laurayoung@yahoo.com,26-35,2,Moderate
U02804,rachel54,24,Male,ellisleslie@gmail.com,18-25,1,Single-course
U02805,thomasrice,16,Male,grahammelissa@outlook.com,<18,1,Single-course
U02806,melissaerickson,28,Male,jonesjean@yahoo.com,26-35,1,Single-course
U02807,perkinsjason,18,Female,miguel97@outlook.com,18-25,4,Moderate
U02808,jasonrush,35,Male,april05@hotmail.com,26-35,2,Moderate
U02809,kimberly35,32,Male,andrewssarah@hotmail.com,26-35,2,Moderate
U02810,colemantina,18,Female,apriljohnson@hotmail.com,18-25,1,Single-course
U02811,john38,21,Male,allentaylor@yahoo.com,18-25,1,Single-course
U02812,kellyjohn,17,Male,timothy51@gmail.com,<18,1,Single-course
U02813,jamestaylor,27,Male,davidward@yahoo.com,26-35,1,Single-course
U02814,brianlove,27,Female,holly35@gmail.com,26-35,2,Moderate
U02815,april19,15,Female,andrewjones@hotmail.com,<18,4,Moderate
U02816,bennettanthony,25,Male,csantana@outlook.com,18-25,1,Single-course
U02817,michelelara,33,Male,xcantu@yahoo.com,26-35,1,Single-course
U02818,tylerthomas,32,Male,jbarber@gmail.com,26-35,1,Single-course
U02819,cunninghamrichard,20,Female,penaangela@hotmail.com,18-25,2,Moderate
U02820,denise57,30,Male,brenda00@gmail.com,26-35,1,Single-course
U02821,johnsonnicole,27,Male,smithnicholas@yahoo.com,26-35,11,Highly Active
U02822,collin94,15,Male,idawson@yahoo.com,<18,1,Single-course
U02823,gregorymorris,31,Male,jgutierrez@yahoo.com,26-35,2,Moderate
U02824,juanromero,28,Female,lauriecalderon@yahoo.com,26-35,1,Single-course
U02825,davidford,34,Male,agonzales@gmail.com,26-35,13,Highly Active
U02826,wforbes,25,Male,charlesdillon@gmail.com,18-25,1,Single-course
U02827,samuelpalmer,17,Male,alicia21@gmail.com,<18,1,Single-course
U02828,nicole44,32,Female,heatherleonard@yahoo.com,26-35,2,Moderate
U02829,sjackson,19,Female,gibsonjoseph@yahoo.com,18-25,1,Single-course
U02830,matthewmata,34,Female,xmontgomery@outlook.com,26-35,1,Single-course
U02831,adam49,22,Female,lesliecarlson@outlook.com,18-25,1,Single-course
U02832,charlesdouglas,31,Male,nbrooks@hotmail.com,26-35,11,Highly Active
U02833,stephensdavid,21,Female,cervantesmitchell@hotmail.com,18-25,2,Moderate
U02834,michaelcruz,17,Male,downsjason@yahoo.com,<18,1,Single-course
U02835,eanderson,31,Male,eric44@hotmail.com,26-35,1,Single-course
U02836,loganmiller,17,Female,hillronald@hotmail.com,<18,1,Single-course
U02837,drakematthew,31,Male,john58@outlook.com,26-35,2,Moderate
U02838,qneal,35,Male,david01@yahoo.com,26-35,2,Moderate
U02839,danielreid,18,Female,travis74@gmail.com,18-25,4,Moderate
U02840,johnsonbenjamin,29,Female,tkim@yahoo.com,26-35,1,Single-course
U02841,walter01,27,Female,kevin87@gmail.com,26-35,1,Single-course
U02842,rogerwalter,20,Female,ihamilton@gmail.com,18-25,2,Moderate
U02843,juliafritz,26,Male,perryjuan@outlook.com,26-35,14,Highly Active
U02844,marc84,21,Female,wwilkins@hotmail.com,18-25,12,Highly Active
U02845,kfischer,22,Male,kennethsmith@gmail.com,18-25,1,Single-course
U02846,fburns,29,Female,fernandezshannon@yahoo.com,26-35,1,Single-course
U02847,joseph72,27,Male,melanierogers@hotmail.com,26-35,1,Single-course
U02848,tanya54,23,Male,tiffanymoore@gmail.com,18-25,1,Single-course
U02849,timothy20,31,Female,elizabeth28@yahoo.com,26-35,1,Single-course
U02850,umorales,25,Female,dgilbert@outlook.com,18-25,13,Highly Active
U02851,xreed,30,Male,bodonnell@hotmail.com,26-35,1,Single-course
U02852,chansen,23,Male,unelson@yahoo.com,18-25,1,Single-course
U02853,williamflores,25,Male,donna26@gmail.com,18-25,1,Single-course
U02854,amy04,28,Male,gregory38@yahoo.com,26-35,1,Single-course
U02855,knightmichael,18,Female,jamesmullins@yahoo.com,18-25,1,Single-course
U02856,isaacrobinson,19,Female,kvang@yahoo.com,18-25,1,Single-course
U02857,john46,35,Male,rnewman@hotmail.com,26-35,12,Highly Active
U02858,randywilliams,16,Female,aguilartheresa@gmail.com,<18,4,Moderate
U02859,michaelwalker,26,Female,morgan98@yahoo.com,26-35,2,Moderate
U02860,pelliott,17,Male,robinsonmichele@yahoo.com,<18,1,Single-course
U02861,jbaker,29,Male,ginakent@gmail.com,26-35,1,Single-course
U02862,michelle27,27,Male,vwilson@gmail.com,26-35,2,Moderate
U02863,pmckay,29,Male,robbinsdanielle@gmail.com,26-35,1,Single-course
U02864,robinsonjessica,25,Female,randywilliams@outlook.com,18-25,1,Single-course
U02865,tami37,35,Female,browningscott@yahoo.com,26-35,1,Single-course
U02866,tommydelgado,20,Male,csmith@hotmail.com,18-25,2,Moderate
U02867,arussell,19,Male,bryancarter@yahoo.com,18-25,2,Moderate
U02868,ryan81,25,Male,fpope@hotmail.com,18-25,2,Moderate
U02869,samanthaestrada,26,Female,jason22@gmail.com,26-35,1,Single-course
U02870,evansrachel,27,Male,briggscarrie@gmail.com,26-35,1,Single-course
U02871,jessica49,19,Female,daniel44@hotmail.com,18-25,1,Single-course
U02872,reesejennifer,21,Female,wodonnell@yahoo.com,18-25,2,Moderate
U02873,henrychristine,33,Female,qsmith@gmail.com,26-35,3,Moderate
U02874,utucker,32,Male,alexander29@hotmail.com,26-35,11,Highly Active
U02875,michaelscott,27,Female,qgreen@hotmail.com,26-35,1,Single-course
U02876,rothalexis,24,Female,fordtiffany@hotmail.com,18-25,1,Single-course
U02877,pattonmichael,28,Male,williamslauren@gmail.com,26-35,1,Single-course
U02878,palmeralexander,23,Male,ocrane@outlook.com,18-25,2,Moderate
U02879,keithcrawford,16,Female,wayne10@hotmail.com,<18,1,Single-course
U02880,martinezedward,21,Female,kelly25@hotmail.com,18-25,1,Single-course
U02881,uhobbs,27,Male,mwilson@yahoo.com,26-35,4,Moderate
U02882,fgarcia,33,Female,greenekelly@outlook.com,26-35,1,Single-course
U02883,karenshaffer,16,Female,diana66@hotmail.com,<18,12,Highly Active
U02884,vkent,31,Female,charlesalvarez@gmail.com,26-35,3,Moderate
U02885,cassandra14,22,Male,ufitzgerald@yahoo.com,18-25,3,Moderate
U02886,smithkim,35,Male,thomas70@yahoo.com,26-35,3,Moderate
U02887,jessicafields,30,Male,ktate@hotmail.com,26-35,4,Moderate
U02888,alynch,20,Male,pkaiser@yahoo.com,18-25,1,Single-course
U02889,gbenson,28,Female,davidgarcia@yahoo.com,26-35,1,Single-course
U02890,djackson,18,Male,ethansmith@yahoo.com,18-25,2,Moderate
U02891,ecarlson,27,Female,andrea65@hotmail.com,26-35,3,Moderate
U02892,bsullivan,26,Female,rubiorandy@gmail.com,26-35,1,Single-course
U02893,cheryl52,22,Male,gsosa@hotmail.com,18-25,1,Single-course
U02894,paula68,15,Female,jessica50@yahoo.com,<18,1,Single-course
U02895,nicole26,21,Female,robertmason@hotmail.com,18-25,2,Moderate
U02896,zacharycox,30,Male,william90@gmail.com,26-35,1,Single-course
U02897,kellyprice,27,Male,qchristian@outlook.com,26-35,1,Single-course
U02898,johnstonmary,22,Female,michelletaylor@gmail.com,18-25,4,Moderate
U02899,jennifersoto,28,Female,pamelapayne@yahoo.com,26-35,13,Highly Active
U02900,jimmyshaffer,35,Male,uirwin@yahoo.com,26-35,1,Single-course
U02901,halljeremiah,30,Male,lisabeasley@yahoo.com,26-35,1,Single-course
U02902,raymondnathan,27,Male,xstafford@gmail.com,26-35,2,Moderate
U02903,spenceralejandra,27,Male,pgonzalez@yahoo.com,26-35,1,Single-course
U02904,gonzalesteresa,18,Male,rebecca54@hotmail.com,18-25,1,Single-course
U02905,youngmatthew,27,Female,nelsonrebecca@yahoo.com,26-35,2,Moderate
U02906,angelalane,24,Male,yluna@gmail.com,18-25,3,Moderate
U02907,john64,17,Female,tmoore@outlook.com,<18,2,Moderate
U02908,ryan37,34,Male,shannonhahn@yahoo.com,26-35,1,Single-course
U02909,spowell,19,Female,moorejessica@gmail.com,18-25,14,Highly Active
U02910,kimberly62,35,Female,hreed@gmail.com,26-35,1,Single-course
U02911,grayjames,34,Female,comptonanne@gmail.com,26-35,1,Single-course
U02912,levi84,27,Male,upowell@outlook.com,26-35,2,Moderate
U02913,wilsonbarbara,22,Female,zyang@gmail.com,18-25,1,Single-course
U02914,ryanaguilar,31,Female,matthew68@gmail.com,26-35,2,Moderate
U02915,kimcurtis,33,Female,michaeltravis@outlook.com,26-35,14,Highly Active
U02916,shortscott,20,Male,michelleelliott@gmail.com,18-25,15,Highly Active
U02917,lorrainebryant,32,Female,zwilliams@outlook.com,26-35,1,Single-course
U02918,melissa07,19,Female,uhall@outlook.com,18-25,2,Moderate
U02919,margaretmendoza,25,Male,jonesmary@yahoo.com,18-25,1,Single-course
U02920,jenniferparker,17,Male,ncruz@outlook.com,<18,1,Single-course
U02921,martinezsusan,16,Female,danielsteven@outlook.com,<18,1,Single-course
U02922,kelliewaters,25,Male,michael84@yahoo.com,18-25,1,Single-course
U02923,zlloyd,27,Male,matthewjohnston@hotmail.com,26-35,3,Moderate
U02924,kathy70,21,Female,danielle92@gmail.com,18-25,1,Single-course
U02925,danielle01,18,Female,monroesheri@hotmail.com,18-25,4,Moderate
U02926,fletcherchad,24,Male,andrew63@yahoo.com,18-25,1,Single-course
U02927,shawfrancis,20,Male,pfernandez@yahoo.com,18-25,15,Highly Active
U02928,jose36,26,Male,lynn84@outlook.com,26-35,1,Single-course
U02929,rodriguezdaniel,16,Female,lisacastillo@outlook.com,<18,1,Single-course
U02930,richard82,26,Female,johnsonkelsey@gmail.com,26-35,1,Single-course
U02931,gutierreznicholas,28,Female,michaelgriffin@gmail.com,26-35,15,Highly Active
U02932,vwong,17,Female,novakmaureen@gmail.com,<18,1,Single-course
U02933,harristonya,34,Male,bakeralexander@outlook.com,26-35,1,Single-course
U02934,curtisgrant,29,Female,debragray@outlook.com,26-35,1,Single-course
U02935,ijames,25,Female,davidwagner@hotmail.com,18-25,2,Moderate
U02936,jenniferochoa,35,Female,ryanperez@gmail.com,26-35,2,Moderate
